option,url,,doc
NET_VENDOR_HISILICON,https://cateee.net/lkddb/web-lkddb/NET_VENDOR_HISILICON.html,,"If you have a network (Ethernet) card belonging to this class, say Y.  Note that the answer to this question doesn't directly affect the kernel: saying N will just cause the configurator to skip all the questions about Hisilicon devices. If you say Y, you will be asked for your specific card in the following questions."
VIDEO_AD9389B,https://cateee.net/lkddb/web-lkddb/VIDEO_AD9389B.html,,"Support for the Analog Devices AD9389B video encoder.  This is a Analog Devices HDMI transmitter.  To compile this driver as a module, choose M here: the module will be called ad9389b."
EVM_ATTR_FSUUID,https://cateee.net/lkddb/web-lkddb/EVM_ATTR_FSUUID.html,,"Include filesystem UUID for HMAC calculation.  Default value is 'selected', which is former version 2. if 'not selected', it is former version 1  WARNING: changing the HMAC calculation method or adding additional info to the calculation, requires existing EVM labeled file systems to be relabeled."
NETFILTER_XT_MATCH_U32,https://cateee.net/lkddb/web-lkddb/NETFILTER_XT_MATCH_U32.html,,"u32 allows you to extract quantities of up to 4 bytes from a packet, AND them with specified masks, shift them by specified amounts and test whether the results are in any of a set of specified ranges. The specification of what to extract is general enough to skip over headers with lengths stored in the packet, as in IP or TCP header lengths.  Details and examples are in the kernel module source."
MEDIA_CEC_RC,https://cateee.net/lkddb/web-lkddb/MEDIA_CEC_RC.html,,"Pass on CEC remote control messages to the RC framework."
INTEL_IOMMU_SVM,https://cateee.net/lkddb/web-lkddb/INTEL_IOMMU_SVM.html,,"Shared Virtual Memory (SVM) provides a facility for devices to access DMA resources through process address space by means of a Process Address Space ID (PASID)."
NFT_CHAIN_ROUTE_IPV6,https://cateee.net/lkddb/web-lkddb/NFT_CHAIN_ROUTE_IPV6.html,,"This option enables the route chain for IPv6 in nf_tables. This chain type is used to force packet re-routing after mangling header fields such as the source, destination, flowlabel, hop-limit and the packet mark."
MAC80211_MESH_CSA_DEBUG,https://cateee.net/lkddb/web-lkddb/MAC80211_MESH_CSA_DEBUG.html,,"Selecting this option causes mac80211 to print out very verbose mesh channel switch debugging messages (when mac80211 is taking part in a mesh network).  Do not select this option."
USB_GSPCA_JL2005BCD,https://cateee.net/lkddb/web-lkddb/USB_GSPCA_JL2005BCD.html,,"Say Y here if you want support for cameras based the JL2005B, JL2005C, or JL2005D chip.  To compile this driver as a module, choose M here: the module will be called gspca_jl2005bcd."
IP6_NF_FILTER,https://cateee.net/lkddb/web-lkddb/IP6_NF_FILTER.html,,"Packet filtering defines a table `filter', which has a series of rules for simple packet filtering at local input, forwarding and local output.  See the man page for iptables(8).  To compile it as a module, choose M here.  If unsure, say N."
PATA_SIS,https://cateee.net/lkddb/web-lkddb/PATA_SIS.html,,"This option enables support for SiS PATA controllers  If unsure, say N."
VIDEO_EM28XX_DVB,https://cateee.net/lkddb/web-lkddb/VIDEO_EM28XX_DVB.html,,"This adds support for DVB cards based on the Empiatech em28xx chips."
NETFILTER_XT_TARGET_CONNMARK,https://cateee.net/lkddb/web-lkddb/NETFILTER_XT_TARGET_CONNMARK.html,,"This is a backwards-compat option for the user's convenience (e.g. when running oldconfig). It selects CONFIG_NETFILTER_XT_CONNMARK (combined connmark/CONNMARK module)."
ATM_SOLOS,https://cateee.net/lkddb/web-lkddb/ATM_SOLOS.html,,"Support for the Solos multiport ADSL2+ card."
VIDEO_BCM2835,https://cateee.net/lkddb/web-lkddb/VIDEO_BCM2835.html,,"Say Y here to enable camera host interface devices for Broadcom BCM2835 SoC. This operates over the VCHIQ interface to a service running on VideoCore."
DVB_AV7110_OSD,https://cateee.net/lkddb/web-lkddb/DVB_AV7110_OSD.html,,"The AV7110 firmware provides some code to generate an OnScreenDisplay on the video output. This is kind of nonstandard and not guaranteed to be maintained.  Anyway, some popular DVB software like VDR uses this OSD to render its menus, so say Y if you want to use this software.  All other people say N."
X25_ASY,https://cateee.net/lkddb/web-lkddb/X25_ASY.html,,"Send and receive X.25 frames over regular asynchronous serial lines such as telephone lines equipped with ordinary modems.  Experts should note that this driver doesn't currently comply with the asynchronous HDLS framing protocols in CCITT recommendation X.25.  To compile this driver as a module, choose M here: the module will be called x25_asy.  If unsure, say N."
NETFILTER_XT_MATCH_MAC,https://cateee.net/lkddb/web-lkddb/NETFILTER_XT_MATCH_MAC.html,,"MAC matching allows you to match packets based on the source Ethernet address of the packet.  To compile it as a module, choose M here.  If unsure, say N."
IPV6_PIMSM_V2,https://cateee.net/lkddb/web-lkddb/IPV6_PIMSM_V2.html,,"Support for IPv6 PIM multicast routing protocol PIM-SMv2. If unsure, say N."
NETFILTER_NETLINK_QUEUE,https://cateee.net/lkddb/web-lkddb/NETFILTER_NETLINK_QUEUE.html,,"If this option is enabled, the kernel will include support for queueing packets via NFNETLINK."
SND_SOC_IMX_ES8328,https://cateee.net/lkddb/web-lkddb/SND_SOC_IMX_ES8328.html,,"Say Y if you want to add support for the ES8328 audio codec connected via SSI/I2S over either SPI or I2C."
FSL_PQ_MDIO,https://cateee.net/lkddb/web-lkddb/FSL_PQ_MDIO.html,,"This driver supports the MDIO bus used by the gianfar and UCC drivers."
NET_IPGRE_BROADCAST,https://cateee.net/lkddb/web-lkddb/NET_IPGRE_BROADCAST.html,,"One application of GRE/IP is to construct a broadcast WAN (Wide Area Network), which looks like a normal Ethernet LAN (Local Area Network), but can be distributed all over the Internet. If you want to do that, say Y here and to IP multicast routing below."
ISDN_CAPI_CAPIDRV,https://cateee.net/lkddb/web-lkddb/ISDN_CAPI_CAPIDRV.html,,"This option provides the glue code to hook up CAPI driven cards to the legacy isdn4linux link layer.  If you have a card which is supported by a CAPI driver, but still want to use old features like ippp interfaces or ttyI emulation, say Y/M here."
VIDEO_M5MOLS,https://cateee.net/lkddb/web-lkddb/VIDEO_M5MOLS.html,,"This driver supports Fujitsu M-5MOLS camera sensor with ISP"
VIDEO_CODA,https://cateee.net/lkddb/web-lkddb/VIDEO_CODA.html,,"Coda is a range of video codec IPs that supports H.264, MPEG-4, and other video formats."
SECURITY_SELINUX_DEVELOP,https://cateee.net/lkddb/web-lkddb/SECURITY_SELINUX_DEVELOP.html,,"This enables the development support option of NSA SELinux, which is useful for experimenting with SELinux and developing policies.  If unsure, say Y.  With this option enabled, the kernel will start in permissive mode (log everything, deny nothing) unless you specify enforcing=1 on the kernel command line.  You can interactively toggle the kernel between enforcing mode and permissive mode (if permitted by the policy) via /selinux/enforce."
ACTISYS_DONGLE,https://cateee.net/lkddb/web-lkddb/ACTISYS_DONGLE.html,,"Say Y here if you want to build support for the ACTiSYS IR-220L and IR220L+ dongles.  To compile it as a module, choose M here. The ACTiSYS dongles attaches to the normal 9-pin serial port connector, and can currently only be used by IrTTY.  To activate support for ACTiSYS dongles you will have to start irattach like this: irattach -d actisys or irattach -d actisys+."
6LOWPAN_GHC_EXT_HDR_ROUTE,https://cateee.net/lkddb/web-lkddb/6LOWPAN_GHC_EXT_HDR_ROUTE.html,,"6LoWPAN IPv6 routing option generic header compression according to RFC7400."
IR_MESON,https://cateee.net/lkddb/web-lkddb/IR_MESON.html,,"Say Y if you want to use the IR remote receiver available on Amlogic Meson SoCs.  To compile this driver as a module, choose M here: the module will be called meson-ir."
NF_CONNTRACK_SANE,https://cateee.net/lkddb/web-lkddb/NF_CONNTRACK_SANE.html,,"SANE is a protocol for remote access to scanners as implemented by the 'saned' daemon. Like FTP, it uses separate control and data connections.  With this module you can support SANE on a connection tracking firewall.  To compile it as a module, choose M here.  If unsure, say N."
NETFILTER_XT_TARGET_AUDIT,https://cateee.net/lkddb/web-lkddb/NETFILTER_XT_TARGET_AUDIT.html,,"This option adds a 'AUDIT' target, which can be used to create audit records for packets dropped/accepted.  To compileit as a module, choose M here. If unsure, say N."
SND_SOC_INTEL_HASWELL_MACH,https://cateee.net/lkddb/web-lkddb/SND_SOC_INTEL_HASWELL_MACH.html,,"This adds support for the Lynxpoint Audio DSP on Intel(R) Haswell Ultrabook platforms. Say Y if you have such a device. If unsure select N."
LIBERTAS_DEBUG,https://cateee.net/lkddb/web-lkddb/LIBERTAS_DEBUG.html,,"Debugging support."
USB_SERIAL_KEYSPAN_USA18X,https://cateee.net/lkddb/web-lkddb/USB_SERIAL_KEYSPAN_USA18X.html,,"Say Y here to include firmware for the USA-18X converter."
PATA_HPT3X3_DMA,https://cateee.net/lkddb/web-lkddb/PATA_HPT3X3_DMA.html,,"This option enables DMA support for the HPT343/363 controllers. Enable with care as there are still some problems with DMA on this chipset."
RADIO_WL128X,https://cateee.net/lkddb/web-lkddb/RADIO_WL128X.html,,"Choose Y here if you have this FM radio chip.  In order to control your radio card, you will need to use programs that are compatible with the Video For Linux 2 API.  Information on this API and pointers to v4l2 programs may be found at <file:Documentation/video4linux/API.html>."
INTEL_TURBO_MAX_3,https://cateee.net/lkddb/web-lkddb/INTEL_TURBO_MAX_3.html,,"This driver reads maximum performance ratio of each CPU and set up the scheduler priority metrics. In this way scheduler can prefer CPU with higher performance to schedule tasks. This driver is only required when the system is not using Hardware P-States (HWP). In HWP mode, priority can be read from ACPI tables."
SAMPLE_LIVEPATCH,https://cateee.net/lkddb/web-lkddb/SAMPLE_LIVEPATCH.html,,"Builds a sample live patch that replaces the procfs handler for /proc/cmdline to print this has been live patched."
CAN_PEAK_PCMCIA,https://cateee.net/lkddb/web-lkddb/CAN_PEAK_PCMCIA.html,,"This driver is for the PCAN-PC Card PCMCIA adapter (1 or 2 channels) from PEAK-System (http://www.peak-system.com). To compile this driver as a module, choose M here: the module will be called peak_pcmcia."
NETFILTER_XT_MATCH_CONNLIMIT,https://cateee.net/lkddb/web-lkddb/NETFILTER_XT_MATCH_CONNLIMIT.html,,"This match allows you to match against the number of parallel connections to a server per client IP address (or address block)."
NFT_DUP_NETDEV,https://cateee.net/lkddb/web-lkddb/NFT_DUP_NETDEV.html,,"This option enables packet duplication for the netdev family."
VIDEO_PVRUSB2,https://cateee.net/lkddb/web-lkddb/VIDEO_PVRUSB2.html,,"This is a video4linux driver for Conexant 23416 based usb2 personal video recorder devices.  To compile this driver as a module, choose M here: the module will be called pvrusb2"
SECURITY_APPARMOR_HASH_DEFAULT,https://cateee.net/lkddb/web-lkddb/SECURITY_APPARMOR_HASH_DEFAULT.html,,"This option selects whether sha1 hashing of loaded policy is enabled by default. The generation of sha1 hashes for loaded policy provide system administrators a quick way to verify that policy in the kernel matches what is expected, however it can slow down policy load on some devices. In these cases policy hashing can be disabled by default and enabled only if needed."
P54_COMMON,https://cateee.net/lkddb/web-lkddb/P54_COMMON.html,,"This is common code for isl38xx/stlc45xx based modules. This module does nothing by itself - the USB/PCI/SPI front-ends also need to be enabled in order to support any devices.  These devices require softmac firmware which can be found at <http://wireless.kernel.org/en/users/Drivers/p54>  If you choose to build a module, it'll be called p54common."
SND_HDA_GENERIC,https://cateee.net/lkddb/web-lkddb/SND_HDA_GENERIC.html,,"Say Y or M here to enable the generic HD-audio codec parser in snd-hda-intel driver."
NETFILTER_XT_MATCH_COMMENT,https://cateee.net/lkddb/web-lkddb/NETFILTER_XT_MATCH_COMMENT.html,,"This option adds a `comment' dummy-match, which allows you to put comments in your iptables ruleset.  If you want to compile it as a module, say M here and read <file:Documentation/kbuild/modules.txt>.  If unsure, say `N'."
NFT_FWD_NETDEV,https://cateee.net/lkddb/web-lkddb/NFT_FWD_NETDEV.html,,"This option enables packet forwarding for the netdev family."
NETFILTER_XT_MATCH_STATISTIC,https://cateee.net/lkddb/web-lkddb/NETFILTER_XT_MATCH_STATISTIC.html,,"This option adds a `statistic' match, which allows you to match on packets periodically or randomly with a given percentage.  To compile it as a module, choose M here.  If unsure, say N."
PINCTRL_RZA1,https://cateee.net/lkddb/web-lkddb/PINCTRL_RZA1.html,,"This selects pinctrl driver for Renesas RZ/A1 platforms."
VIA_RHINE_MMIO,https://cateee.net/lkddb/web-lkddb/VIA_RHINE_MMIO.html,,"This instructs the driver to use PCI shared memory (MMIO) instead of programmed I/O ports (PIO). Enabling this gives an improvement in processing time in parts of the driver.  If unsure, say Y."
XEN,https://cateee.net/lkddb/web-lkddb/XEN.html,,"This is the Linux Xen port.  Enabling this will allow the kernel to boot in a paravirtualized environment under the Xen hypervisor."
NETFILTER_XT_TARGET_CHECKSUM,https://cateee.net/lkddb/web-lkddb/NETFILTER_XT_TARGET_CHECKSUM.html,,"This option adds a `CHECKSUM' target, which can be used in the iptables mangle table.  You can use this target to compute and fill in the checksum in a packet that lacks a checksum.  This is particularly useful, if you need to work around old applications such as dhcp clients, that do not work well with checksum offloads, but don't want to disable checksum offload in your device.  To compile it as a module, choose M here.  If unsure, say N."
SPEAKUP_SYNTH_DTLK,https://cateee.net/lkddb/web-lkddb/SPEAKUP_SYNTH_DTLK.html,,"This is the Speakup driver for the internal DoubleTalk PC synthesizer.  You can say y to build it into the kernel, or m to build it as a module.  See the configuration help on the Speakup choice above for more info."
SND_AT91_SOC_SAM9G20_WM8731,https://cateee.net/lkddb/web-lkddb/SND_AT91_SOC_SAM9G20_WM8731.html,,"Say Y if you want to add support for SoC audio on WM8731-based AT91sam9g20 evaluation board."
VIDEO_MT9V032,https://cateee.net/lkddb/web-lkddb/VIDEO_MT9V032.html,,"This is a Video4Linux2 sensor-level driver for the Micron MT9V032 752x480 CMOS sensor."
NETFILTER_XT_TARGET_IDLETIMER,https://cateee.net/lkddb/web-lkddb/NETFILTER_XT_TARGET_IDLETIMER.html,,"This option adds the `IDLETIMER' target.  Each matching packet resets the timer associated with label specified when the rule is added.  When the timer expires, it triggers a sysfs notification. The remaining time for expiration can be read via sysfs.  To compile it as a module, choose M here.  If unsure, say N."
FW_LOADER,https://cateee.net/lkddb/web-lkddb/FW_LOADER.html,,"This option is provided for the case where none of the in-tree modules require userspace firmware loading support, but a module built out-of-tree does."
PATA_SCH,https://cateee.net/lkddb/web-lkddb/PATA_SCH.html,,"This option enables support for Intel SCH PATA on the Intel SCH (US15W, US15L, UL11L) series host controllers.  If unsure, say N."
NETFILTER_XT_MATCH_CONNMARK,https://cateee.net/lkddb/web-lkddb/NETFILTER_XT_MATCH_CONNMARK.html,,"This is a backwards-compat option for the user's convenience (e.g. when running oldconfig). It selects CONFIG_NETFILTER_XT_CONNMARK (combined connmark/CONNMARK module)."
NF_CONNTRACK_MARK,https://cateee.net/lkddb/web-lkddb/NF_CONNTRACK_MARK.html,,"This option enables support for connection marks, used by the `CONNMARK' target and `connmark' match. Similar to the mark value of packets, but this mark value is kept in the conntrack session instead of the individual packets."
USB_SERIAL_KEYSPAN_USA19W,https://cateee.net/lkddb/web-lkddb/USB_SERIAL_KEYSPAN_USA19W.html,,"Say Y here to include firmware for the USA-19W converter."
VIDEO_S5K6AA,https://cateee.net/lkddb/web-lkddb/VIDEO_S5K6AA.html,,"This is a V4L2 sensor-level driver for Samsung S5K6AA(FX) 1.3M camera sensor with an embedded SoC image signal processor."
KEXEC_BZIMAGE_VERIFY_SIG,https://cateee.net/lkddb/web-lkddb/KEXEC_BZIMAGE_VERIFY_SIG.html,,"Enable bzImage signature verification support."
SATA_DWC_DEBUG,https://cateee.net/lkddb/web-lkddb/SATA_DWC_DEBUG.html,,"This option enables debugging output in the driver."
VIDEO_ZORAN_DC30,https://cateee.net/lkddb/web-lkddb/VIDEO_ZORAN_DC30.html,,"Support for the Pinnacle/Miro DC30(+) MJPEG capture/playback card. This also supports really old DC10 cards based on the zr36050 MJPEG codec and zr36016 VFE."
SERIAL_8250_BCM2835AUX,https://cateee.net/lkddb/web-lkddb/SERIAL_8250_BCM2835AUX.html,,"Support for the BCM2835 auxiliar mini UART.  Features and limitations of the UART are   Registers are similar to 16650 registers,     set bits in the control registers that are unsupported     are ignored and read back as 0   7/8 bit operation with 1 start and 1 stop bit   8 symbols deep fifo for rx and tx   SW controlled RTS and SW readable CTS   Clock rate derived from system clock   Uses 8 times oversampling (compared to 16 times for 16650)   Missing break detection (but break generation)   Missing framing error detection   Missing parity bit   Missing receive time-out interrupt   Missing DCD, DSR, DTR and RI signals  If unsure, say N."
USB_PWC,https://cateee.net/lkddb/web-lkddb/USB_PWC.html,,"Say Y or M here if you want to use one of these Philips & OEM webcams:  * Philips PCA645, PCA646  * Philips PCVC675, PCVC680, PCVC690  * Philips PCVC720/40, PCVC730, PCVC740, PCVC750  * Philips SPC900NC  * Askey VC010  * Logitech QuickCam Pro 3000, 4000, 'Zoom', 'Notebook Pro'    and 'Orbit'/'Sphere'  * Samsung MPC-C10, MPC-C30  * Creative Webcam 5, Pro Ex  * SOTEC Afina Eye  * Visionite VCS-UC300, VCS-UM100  The PCA635, PCVC665 and PCVC720/20 are not supported by this driver and never will be, but the 665 and 720/20 are supported by other drivers.  Some newer logitech webcams are not handled by this driver but by the Usb Video Class driver (linux-uvc).  The built-in microphone is enabled by selecting USB Audio support.  To compile this driver as a module, choose M here: the module will be called pwc."
BT_RFCOMM_TTY,https://cateee.net/lkddb/web-lkddb/BT_RFCOMM_TTY.html,,"This option enables TTY emulation support for RFCOMM channels."
INTEL_IOMMU_DEFAULT_ON,https://cateee.net/lkddb/web-lkddb/INTEL_IOMMU_DEFAULT_ON.html,,"Selecting this option will enable a DMAR device at boot time if one is found. If this option is not selected, DMAR support can be enabled by passing intel_iommu=on to the kernel."
9P_FS_SECURITY,https://cateee.net/lkddb/web-lkddb/9P_FS_SECURITY.html,,"Security labels support alternative access control models implemented by security modules like SELinux.  This option enables an extended attribute handler for file security labels in the 9P filesystem.  If you are not using a security module that requires using extended attributes for file security labels, say N."
ATA_GENERIC,https://cateee.net/lkddb/web-lkddb/ATA_GENERIC.html,,"This option enables support for generic BIOS configured ATA controllers via the new ATA layer  If unsure, say N."
BRIDGE_EBT_LIMIT,https://cateee.net/lkddb/web-lkddb/BRIDGE_EBT_LIMIT.html,,"This option adds the limit match, which allows you to control the rate at which a rule can be matched. This match is the equivalent of the iptables limit match.  If you want to compile it as a module, say M here and read <file:Documentation/kbuild/modules.txt>.  If unsure, say `N'."
VIDEO_TI_VPE,https://cateee.net/lkddb/web-lkddb/VIDEO_TI_VPE.html,,"Support for the TI VPE(Video Processing Engine) block found on DRA7XX SoC."
BRIDGE_EBT_PKTTYPE,https://cateee.net/lkddb/web-lkddb/BRIDGE_EBT_PKTTYPE.html,,"This option adds the packet type match, which allows matching on the type of packet based on its Ethernet class (as determined by the generic networking code): broadcast, multicast, for this host alone or for another host.  To compile it as a module, choose M here.  If unsure, say N."
NFT_FIB_IPV6,https://cateee.net/lkddb/web-lkddb/NFT_FIB_IPV6.html,,"This module enables IPv6 FIB lookups, e.g. for reverse path filtering. It also allows query of the FIB for the route type, e.g. local, unicast, multicast or blackhole."
FB_INTEL_I2C,https://cateee.net/lkddb/web-lkddb/FB_INTEL_I2C.html,,"Say Y here if you want DDC/I2C support for your on-board Intel graphics."
NEW_LEDS,https://cateee.net/lkddb/web-lkddb/NEW_LEDS.html,,"Say Y to enable Linux LED support.  This allows control of supported LEDs from both userspace and optionally, by kernel events (triggers)."
DVB_USB_UMT_010,https://cateee.net/lkddb/web-lkddb/DVB_USB_UMT_010.html,,"Say Y here to support the HanfTek UMT-010 USB2.0 stick-sized DVB-T receiver."
CCREE_FIPS_SUPPORT,https://cateee.net/lkddb/web-lkddb/CCREE_FIPS_SUPPORT.html,,"Say 'Y' to enable support for FIPS compliant mode by the CCREE driver. If unsure say N."
ATH9K_HWRNG,https://cateee.net/lkddb/web-lkddb/ATH9K_HWRNG.html,,"This option incorporates the ADC register output as a source of randomness into Linux entropy pool (/dev/urandom and /dev/random)  Say Y, feeds the entropy directly from the WiFi driver to the input pool."
ISDN_DRV_LOOP,https://cateee.net/lkddb/web-lkddb/ISDN_DRV_LOOP.html,,"This driver provides a virtual ISDN card. Its primary purpose is testing of linklevel features or configuration without getting charged by your service-provider for lots of phone calls. You need will need the loopctrl utility from the latest isdn4k-utils package to set up this driver."
NETFILTER_XT_SET,https://cateee.net/lkddb/web-lkddb/NETFILTER_XT_SET.html,,"This option adds the SET target and set match.  Using this target and match, you can add/delete and match elements in the sets created by ipset(8).  To compile it as a module, choose M here.  If unsure, say N."
RT2X00_LIB_DEBUGFS,https://cateee.net/lkddb/web-lkddb/RT2X00_LIB_DEBUGFS.html,,"Enable creation of debugfs files for the rt2x00 drivers. These debugfs files support both reading and writing of the most important register types of the rt2x00 hardware."
CARL9170_HWRNG,https://cateee.net/lkddb/web-lkddb/CARL9170_HWRNG.html,,"Provides a hardware random number generator to the kernel.  SECURITY WARNING: It's relatively easy to eavesdrop all generated random numbers from the transport stream with usbmon [software] or special usb sniffer hardware.  Say N, unless your setup[i.e.: embedded system] has no other rng source and you can afford to take the risk."
IR_IMG_SANYO,https://cateee.net/lkddb/web-lkddb/IR_IMG_SANYO.html,,"Say Y here to enable support for the Sanyo protocol (used by Sanyo, Aiwa, Chinon remotes) in the ImgTec infrared decoder block."
ATM_ENI_BURST_RX_8W,https://cateee.net/lkddb/web-lkddb/ATM_ENI_BURST_RX_8W.html,,"Burst eight words at once in the receive direction. This may work with recent PCI chipsets, but is known to fail with older chipsets, such as the Intel Neptune series."
NET_ACT_IPT,https://cateee.net/lkddb/web-lkddb/NET_ACT_IPT.html,,"Say Y here to be able to invoke iptables targets after successful classification.  To compile this code as a module, choose M here: the module will be called act_ipt."
HOSTAP_FIRMWARE,https://cateee.net/lkddb/web-lkddb/HOSTAP_FIRMWARE.html,,"Configure Host AP driver to include support for firmware image download. This option by itself only enables downloading to the volatile memory, i.e. the card RAM. This option is required to support cards that don't have firmware in flash, such as D-Link DWL-520 rev E and D-Link DWL-650 rev P.  Firmware image downloading needs a user space tool, prism2_srec. It is available from http://hostap.epitest.fi/."
ATH6KL_USB,https://cateee.net/lkddb/web-lkddb/ATH6KL_USB.html,,"This module adds support for wireless adapters based on Atheros AR6004 chipset and chipsets based on it running over USB. If you choose to build it as a module, it will be called ath6kl_usb."
VIDEO_STM32_DCMI,https://cateee.net/lkddb/web-lkddb/VIDEO_STM32_DCMI.html,,"This module makes the STM32 Digital Camera Memory Interface (DCMI) available as a v4l2 device.  To compile this driver as a module, choose M here: the module will be called stm32-dcmi."
USB_CONFIGFS_F_UAC1,https://cateee.net/lkddb/web-lkddb/USB_CONFIGFS_F_UAC1.html,,"This Audio function implements 1 AudioControl interface, 1 AudioStreaming Interface each for USB-OUT and USB-IN. This driver doesn't expect any real Audio codec to be present on the device - the audio streams are simply sinked to and sourced from a virtual ALSA sound card created. The user-space application may choose to do whatever it wants with the data received from the USB Host and choose to provide whatever it wants as audio data to the USB Host."
RTL_CARDS,https://cateee.net/lkddb/web-lkddb/RTL_CARDS.html,,"This option will enable support for the Realtek mac80211-based wireless drivers. Drivers rtl8192ce, rtl8192cu, rtl8192se, rtl8192de, rtl8723ae, rtl8723be, rtl8188ee, rtl8192ee, and rtl8821ae share some common code."
USB_ETH_RNDIS,https://cateee.net/lkddb/web-lkddb/USB_ETH_RNDIS.html,,"Microsoft Windows XP bundles the Remote NDIS (RNDIS) protocol, and Microsoft provides redistributable binary RNDIS drivers for older versions of Windows.  If you say y here, the Ethernet gadget driver will try to provide a second device configuration, supporting RNDIS to talk to such Microsoft USB hosts.  To make MS-Windows work with this, use Documentation/usb/linux.inf as the driver info file.  For versions of MS-Windows older than XP, you'll need to download drivers from Microsoft's website. a URL is given in comments found in that info file."
MLX5_CORE_IPOIB,https://cateee.net/lkddb/web-lkddb/MLX5_CORE_IPOIB.html,,"MLX5 IPoIB offloads & acceleration support."
ATH6KL_SDIO,https://cateee.net/lkddb/web-lkddb/ATH6KL_SDIO.html,,"This module adds support for wireless adapters based on Atheros AR6003 and AR6004 chipsets running over SDIO. If you choose to build it as a module, it will be called ath6kl_sdio. Please note that AR6002 and AR6001 are not supported by this driver."
IR_IMG_NEC,https://cateee.net/lkddb/web-lkddb/IR_IMG_NEC.html,,"Say Y here to enable support for the NEC, extended NEC, and 32-bit NEC protocols in the ImgTec infrared decoder block."
NETFILTER_XT_CONNMARK,https://cateee.net/lkddb/web-lkddb/NETFILTER_XT_CONNMARK.html,,"This option adds the CONNMARK target and connmark match.  Netfilter allows you to store a mark value per connection (a.k.a. ctmark), similarly to the packet mark (nfmark). Using this target and match, you can set and match on this mark."
DVB_DM1105,https://cateee.net/lkddb/web-lkddb/DVB_DM1105.html,,"Support for cards based on the SDMC DM1105 PCI chip like DvbWorld 2002  Since these cards have no MPEG decoder onboard, they transmit only compressed MPEG data over the PCI bus, so you need an external software decoder to watch TV on your computer.  Say Y or M if you own such a device and want to use it."
ATM_ENI_BURST_RX_16W,https://cateee.net/lkddb/web-lkddb/ATM_ENI_BURST_RX_16W.html,,"Burst sixteen words at once in the receive direction. This may work with recent PCI chipsets, but is known to fail with older chipsets."
NETFILTER_XT_MATCH_TCPMSS,https://cateee.net/lkddb/web-lkddb/NETFILTER_XT_MATCH_TCPMSS.html,,"This option adds a `tcpmss' match, which allows you to examine the MSS value of TCP SYN packets, which control the maximum packet size for that connection.  To compile it as a module, choose M here.  If unsure, say N."
USB_SERIAL_KEYSPAN_USA19QW,https://cateee.net/lkddb/web-lkddb/USB_SERIAL_KEYSPAN_USA19QW.html,,"Say Y here to include firmware for the USA-19QW converter."
DVB_NETUP_UNIDVB,https://cateee.net/lkddb/web-lkddb/DVB_NETUP_UNIDVB.html,,"Say Y when you want to support NetUP Dual Universal DVB card Card can receive two independent streams in following standards:         DVB-S/S2, T/T2, C/C2 Two CI slots available for CAM modules."
CARL9170_DEBUGFS,https://cateee.net/lkddb/web-lkddb/CARL9170_DEBUGFS.html,,"Export several driver and device internals to user space.  Say N."
RT2800USB_UNKNOWN,https://cateee.net/lkddb/web-lkddb/RT2800USB_UNKNOWN.html,,"This adds support for rt2800usb devices that are known to have a rt28xx family compatible chipset, but for which the exact chipset is unknown.  Support status for these devices is unknown, and enabling these devices may or may not work."
ATM_ENI_BURST_TX_2W,https://cateee.net/lkddb/web-lkddb/ATM_ENI_BURST_TX_2W.html,,"Burst two words at once in the send direction. You may want to try this if you have disabled 4W and 8W bursts. Enabling 2W if 4W or 8W are also set may or may not improve throughput."
EVM_EXTRA_SMACK_XATTRS,https://cateee.net/lkddb/web-lkddb/EVM_EXTRA_SMACK_XATTRS.html,,"Include additional SMACK xattrs for HMAC calculation.  In addition to the original security xattrs (eg. security.selinux, security.SMACK64, security.capability, and security.ima) included in the HMAC calculation, enabling this option includes newly defined Smack xattrs: security.SMACK64EXEC, security.SMACK64TRANSMUTE and security.SMACK64MMAP.  WARNING: changing the HMAC calculation method or adding additional info to the calculation, requires existing EVM labeled file systems to be relabeled."
ISDN_X25,https://cateee.net/lkddb/web-lkddb/ISDN_X25.html,,"This feature provides the X.25 protocol over ISDN connections. See <file:Documentation/isdn/README.x25> for more information if you are thinking about using this."
WL1251_SPI,https://cateee.net/lkddb/web-lkddb/WL1251_SPI.html,,"This module adds support for the SPI interface of adapters using TI wl1251 chipset.  Select this if your platform is using the SPI bus.  If you choose to build a module, it'll be called wl1251_spi. Say N if unsure."
USB_ETH,https://cateee.net/lkddb/web-lkddb/USB_ETH.html,,"This driver implements Ethernet style communication, in one of several ways:   - The Communication Device Class (CDC) Ethernet Control Model.    That protocol is often avoided with pure Ethernet adapters, in    favor of simpler vendor-specific hardware, but is widely    supported by firmware for smart network devices.   - On hardware can't implement that protocol, a simple CDC subset    is used, placing fewer demands on USB.   - CDC Ethernet Emulation Model (EEM) is a newer standard that has    a simpler interface that can be used by more USB hardware.  RNDIS support is an additional option, more demanding than subset.  Within the USB device, this gadget driver exposes a network device usbX, where X depends on what other networking devices you have. Treat it like a two-node Ethernet link:  host, and gadget.  The Linux-USB host-side usbnet driver interoperates with this driver, so that deep I/O queues can be supported.  On 2.4 kernels, use CDCEther instead, if you're using the CDC option. That CDC mode should also interoperate with standard CDC Ethernet class drivers on other host operating systems.  Say y to link the driver statically, or m to build a dynamically linked module called g_ether."
